Session_ID,Station_ID,Station_Name,City,State,Location_Type,Charger_ID,Charger_Type,Connector_Type,Power_Rating_kW,Vehicle_Type,Vehicle_Model,Session_Start,Session_End,Charging_Duration_Min,Energy_Delivered_kWh,Idle_Duration_Min,Session_Status,Start_SOC_Percent,End_SOC_Percent,Charging_Cost,Price_per_kWh,Payment_Method,Customer_Type,Peak_Hour_Flag,Day_Type,Month,Year,Weather_Condition,Temperature_C
SESS000637,STN0118,noida power station,Noida,UTTAR PRADESH,Mall,CHG00575,AC,CHAdeMO,22.0,2 Wheeler,Citroen eC3,18/09/2021 04:39,18-09-2021 06:14:05,95.0,20.61,,Cancelled,,,434.05,21.06,UPI,Commercial,Yes,Weekday,September,2021,Sunny,
SESS000004,STN0038,Delhi Charge Point,Delhi,Delhi,Highway,CHG00764,AC,GB/T,150.0,2 Wheeler,Tata Nexon EV,23/02/2023 14:29,23-02-2023 15:54:55,85.0,21.95,,Failed,-5.0,94.2,287.98,13.12,,Fleet,Y,Weekend,February,2023,Foggy,29.5
SESS000007,STN0071,pune Fast Charge Center,pune,Maharashtra,Parking,CHG00742,ac,CHAdeMO,120.0,2-Wheeler,Hyundai Kona,05/01/2023 14:01,05-01-2023 15:25:09,84.0,,0.0,completed,-5.0,76.4,228.44,9.2,Wallet,,yes,Holiday,January,2023,Humid,35.5
SESS001028,STN0234,Bhopal EV Hub,Bhopal,  Madhya Pradesh ,Highway,CHG00791,DC Ultra Fast,CHAdeMO,120.0,2 Wheeler,Citroen eC3,2025-03-30 08:28:29,30-03-2025 09:22:29,,31.21,13.0,Cancelled,105.0,63.9,264.35,8.47,,Fleet,N,Holiday,March,2025,Rainy,32.8
SESS000384,STN0115,Bengaluru Power Station,Bengaluru,Karnataka,Parking,CHG00533,AC,CHAdeMO,30.0,2-Wheeler,,02/04/2024 16:38,,8.0,,8.0,Failed,105.0,77.1,293.69,15.03,UPI,Fleet,yes,Weekday,April,2024,Sunny,
SESS000309,STN0027,Chennai EV Hub,Chennai,Tamil Nadu,,CHG00507,,CHAdeMO,,Bus,,26-06-2024 18:42:27,26-06-2024 19:30:27,48.0,16.26,17.0,Failed,,150.0,138.86,8.54,App,Fleet,No,Weekend,June,2024,Rainy,
SESS001845,STN0011,Kochi Charge Point,Kochi,Kerala,Parking,CHG00092,DC Ultra Fast,,3.3,Car,,2023-01-05 17:47:02,05/01/2023 18:19,32.0,13.99,,Cancelled,-5.0,150.0,217.26,15.53,upi,,No,Weekday,January,2023,,27.1
SESS000655,STN0189,ahmedabad EV Hub,ahmedabad,Gujarat,Mall,CHG00098,,ccs2,,2-Wheeler,BYD Atto 3,22/04/2021 00:21,2021-04-22 01:27:18,66.0,3.29,0.0,COMPLETED,105.0,,38.82,11.8,,Fleet,No,Weekend,April,2021,,20.4
SESS000709,STN0021,Ahmedabad Fast Charge Center,Ahmedabad,Gujarat,Mall,CHG00187,ac,ccs2,,3-Wheeler,BYD Atto 3,05-04-2025 05:57:37,,39.0,25.68,,COMPLETED,20.9,150.0,217.0,8.45,Wallet,,no,Holiday,April,2025,Foggy,22.8
SESS001363,STN0147,hyderabad power station,Hyderabad,Telangana,Hotel,CHG00784,ac,CCS,3.3,2 Wheeler,,03-07-2025 13:45:43,03/07/2025 14:27,42.0,13.79,,Failed,-5.0,150.0,298.97,21.68,UPI,Commercial,Yes,Holiday,July,2025,Cloudy,39.3
SESS000699,STN0015,Jaipur Fast Charge Center,Jaipur,Rajasthan,Residential,CHG00360,DC fast,GB/T,30.0,2-Wheeler,Ather 450X,20-10-2021 17:01:00,20/10/2021 17:42,41.0,16.8,,completed,105.0,150.0,207.31,12.34,Cash,Individual,no,Weekday,October,2021,Rainy,34.2
SESS000413,STN0070,Kolkata Fast Charge Center,Kolkata,West Bengal,Parking,CHG00795,ac,CCS,3.3,Bus,Citroen eC3,06-01-2021 06:20:53,2021-01-06 07:19:53,59.0,14.04,0.0,Failed,105.0,76.2,209.62,14.93,,,N,Weekday,January,2021,Foggy,30.4
SESS001892,STN0055,Lucknow EV Hub,Lucknow,Uttar Pradesh,,CHG00245,DC fast,CCS,3.3,,Kia EV6,2021-05-23 01:20:16,23/05/2021 02:41,81.0,14.7,0.0,COMPLETED,38.0,,195.66,13.31,Card,Fleet,no,Holiday,May,2021,Foggy,20.5
SESS000892,STN0176,Pune Power Station,Pune,maharashtra,,CHG00341,,CHAdeMO,3.3,2-Wheeler,Mahindra XUV400,2024-01-09 23:43:02,10/01/2024 00:52,69.0,4.77,10.0,Failed,19.2,,58.67,12.3,Cash,Fleet,N,Weekend,January,2024,Humid,23.6
,STN0236,Kolkata Power Station,Kolkata,West Bengal,Residential,CHG00639,,Type 2,50.0,2-Wheeler,Ola S1 Pro,05/10/2024 04:18,2024-10-05 04:40:00,22.0,14.47,10.0,Completed,105.0,91.0,223.85,15.47,,Fleet,no,Weekend,October,2024,Humid,
SESS001796,STN0122,Lucknow Power Station,Lucknow,uttar pradesh,Residential,CHG00385,AC,,30.0,,Mahindra XUV400,02-06-2021 02:08:19,,4.0,32.11,0.0,completed,,150.0,409.72,12.76,,,Yes,Holiday,June,2021,Sunny,32.9
SESS000099,STN0105,Kochi EV Hub,Kochi,Kerala,Residential,CHG00024,,CCS,3.3,,Ather 450X,21/05/2023 06:47,2023-05-21 07:25:16,38.0,0.1,,Completed,105.0,76.3,1.87,,App,Commercial,No,Holiday,May,2023,Sunny,36.6
SESS000551,STN0231,Noida Charge Point,Noida,Uttar Pradesh,Hotel,CHG00780,DC fast,Type 2,7.2,SUV,Ather 450X,2022-02-07 05:33:47,2022-02-07 05:47:47,14.0,-30.76,,completed,7.8,72.7,230.2,13.24,Wallet,Commercial,yes,Holiday,February,2022,Foggy,
SESS000578,STN0140,Bhopal Charge Point,Bhopal,Madhya Pradesh,Highway,CHG00493,DC Ultra Fast,CHAdeMO,3.3,2-Wheeler,,2021-12-15 17:31:59,2021-12-15 17:57:59,,41.61,0.0,Cancelled,,,893.78,21.48,App,Fleet,no,Weekday,December,2021,,29.1
SESS001701,STN0213,Lucknow Charge Point,Lucknow,Uttar Pradesh,,CHG00299,,Type 2,7.2,2-Wheeler,Ather 450X,2024-11-29 10:37:37,29-11-2024 11:30:37,53.0,49.81,0.0,Cancelled,24.6,74.2,867.19,17.41,upi,,no,Holiday,November,2024,Foggy,34.4
SESS000303,STN0054,Mumbai Charge Point,Mumbai,Maharashtra,Mall,CHG00644,DC Ultra Fast,,60.0,Bus,TVS iQube,03/09/2021 20:12,03-09-2021 20:13:29,1.0,8.64,,COMPLETED,-5.0,99.0,74.56,8.63,App,Commercial,No,Weekend,September,2021,Humid,18.2
SESS000038,STN0145,Lucknow Fast Charge Center,Lucknow,Uttar Pradesh,Mall,CHG00879,ac,Type 2,,Car,Hyundai Kona,02-04-2021 23:50:16,2021-04-03 00:31:16,,43.57,7.0,Cancelled,,,399.54,9.17,upi,Commercial,yes,Weekend,April,2021,Rainy,30.5
SESS000735,STN0115,Bengaluru Charge Point,  Bengaluru ,Karnataka,highway,CHG00891,ac,GB/T,,3-Wheeler,Ola S1 Pro,2023-04-22 21:33:27,22-04-2023 21:57:27,24.0,18.8,0.0,COMPLETED,31.0,,182.36,9.7,UPI,Individual,Yes,Weekend,April,2023,,47.4
SESS001294,STN0036,Gurugram Power Station,Gurugram,Haryana,,CHG00779,AC,Type 2,120.0,,Hyundai Kona,2022-03-23 20:49:40,2022-03-23 20:50:40,1.0,37.43,0.0,Completed,11.7,,765.44,20.45,UPI,Fleet,no,Holiday,March,2022,Sunny,29.2
SESS000324,STN0178,Bengaluru Fast Charge Center,Bengaluru,Karnataka,Residential,CHG00178,DC Fast,CCS,22.0,Bus,Tata Nexon EV,10-01-2023 21:12:01,10/01/2023 22:04,52.0,41.45,21.0,COMPLETED,,97.8,755.22,18.22,,Commercial,No,Holiday,January,2023,Cloudy,24.5
SESS000515,STN0075,Gurugram EV Hub,Gurugram,Haryana,Parking,CHG00741,DC Ultra Fast,CHAdeMO,50.0,2-Wheeler,BYD Atto 3,2021-08-16 20:30:49,2021-08-16 22:04:49,94.0,36.38,,Completed,105.0,103.0,341.61,9.39,UPI,Commercial,Y,Holiday,August,2021,Rainy,31.6
SESS001568,STN0181,Lucknow EV Hub,lucknow,Uttar Pradesh,Office,CHG00728,DC fast,CHAdeMO,30.0,2-Wheeler,Tata Tiago EV,11/07/2023 22:56,2023-07-11 23:35:28,39.0,17.94,35.0,COMPLETED,,,317.54,17.7,Cash,Fleet,no,Weekday,July,2023,,40.2
SESS000653,STN0058,Chennai Charge Point,Chennai,Tamil Nadu,Highway,CHG00769,DC Ultra Fast,ccs2,3.3,Bus,Ather 450X,26-10-2021 22:34:02,2021-10-27 00:03:02,89.0,21.21,6.0,Failed,-5.0,150.0,235.22,11.09,Cash,Commercial,no,Weekday,October,2021,,32.0
SESS000298,STN0055,kochi EV Hub,kochi,Kerala,Parking,CHG00053,DC Ultra Fast,ccs2,7.2,3-Wheeler,Citroen eC3,12/11/2022 04:02,12-11-2022 05:24:29,82.0,,0.0,completed,,72.9,175.47,12.66,,Commercial,No,Holiday,November,2022,Rainy,23.6
SESS001880,STN0034,  Chennai EV Hub ,Chennai,Tamil Nadu,Office,CHG00143,DC Fast,GB/T,60.0,Car,TVS iQube,06-07-2024 20:02:12,06/07/2024 20:38,36.0,18.84,,Completed,105.0,,339.5,18.02,upi,Fleet,no,Holiday,July,2024,Sunny,22.1
SESS001356,STN0075,Bhopal Power Station,bhopal,Madhya Pradesh,Parking,CHG00099,DC Fast,Type 2,60.0,Car,Mahindra XUV400,14/03/2022 10:44,14/03/2022 11:26,,15.04,,Completed,,69.7,232.82,15.48,Wallet,Individual,,Weekend,March,2022,Humid,35.3
SESS001708,STN0125,Jaipur EV Hub,Jaipur,Rajasthan,Highway,CHG00419,,Type 2,150.0,3-Wheeler,Ola S1 Pro,04-09-2022 02:09:59,04-09-2022 02:10:59,1.0,-7.78,15.0,Completed,37.0,,274.59,15.56,UPI,Commercial,no,Weekend,September,2022,Cloudy,
SESS001616,STN0001,delhi fast charge center,Delhi,Delhi,,CHG00034,DC fast,GB/T,7.2,3-Wheeler,BYD Atto 3,01-03-2023 14:04:38,01/03/2023 14:15,11.0,14.76,0.0,Cancelled,5.3,,305.97,20.73,Wallet,Individual,Y,Holiday,March,2023,Cloudy,33.3
SESS001903,STN0057,Jaipur Fast Charge Center,Jaipur,Rajasthan,Highway,CHG00329,DC fast,CHAdeMO,,2 Wheeler,TVS iQube,2025-05-04 01:42:18,04-05-2025 01:43:18,1.0,,0.0,Cancelled,-5.0,,2.08,20.75,Cash,Individual,Yes,Holiday,May,2025,Rainy,45.4
SESS000516,STN0119,Patna Fast Charge Center,Patna,Bihar,highway,CHG00642,DC Fast,CHAdeMO,22.0,2-Wheeler,Tata Nexon EV,2025-10-12 00:47:13,12-10-2025 02:24:13,97.0,2.01,,completed,105.0,72.2,37.71,18.76,Wallet,Commercial,Y,Holiday,October,2025,Cloudy,
SESS000046,STN0223,Bengaluru Power Station,Bengaluru,Karnataka,Hotel,CHG00022,DC Ultra Fast,CHAdeMO,30.0,3-Wheeler,Ola S1 Pro,2025-11-11 19:18:18,11/11/2025 20:20,62.0,0.1,,Failed,,150.0,0.95,9.54,App,,no,Weekday,November,2025,Foggy,24.6
SESS001292,STN0231,Kochi Power Station,Kochi,Kerala,highway,CHG00082,DC Fast,GB/T,7.2,2 Wheeler,,24/08/2022 22:20,24/08/2022 23:15,55.0,15.12,,Failed,29.9,150.0,131.85,8.72,Card,Commercial,yes,Weekday,August,2022,Rainy,24.9
SESS001108,STN0146,Chennai Fast Charge Center,Chennai,tamil nadu,Hotel,CHG00332,DC fast,ccs2,120.0,Car,,11-02-2025 10:49:47,11-02-2025 12:25:47,96.0,5.35,9.0,Failed,,150.0,78.48,14.67,Card,Commercial,,Weekday,February,2025,Rainy,21.9
SESS000576,STN0004,Surat Power Station,surat,Gujarat,Parking,CHG00382,DC fast,,120.0,Bus,MG ZS EV,12/09/2023 05:44,12/09/2023 06:14,30.0,20.97,,completed,-5.0,94.9,456.52,21.77,Card,Commercial,,Weekday,September,2023,,32.9
SESS001679,STN0212,Gurugram Fast Charge Center,Gurugram,haryana,,CHG00742,DC Ultra Fast,,60.0,2 Wheeler,,2023-07-22 15:21:43,22/07/2023 16:26,65.0,22.29,0.0,Failed,-5.0,,284.2,12.75,App,,Y,Weekend,July,2023,Cloudy,33.8
SESS001271,STN0023,Kochi Charge Point,Kochi,KERALA,Mall,CHG00592,ac,CHAdeMO,150.0,2 Wheeler,Ola S1 Pro,14/05/2022 08:15,2022-05-14 08:35:31,20.0,-7.92,0.0,completed,105.0,92.9,167.79,18.32,Card,Individual,N,Holiday,May,2022,Foggy,36.8
SESS000058,STN0090,Bengaluru Charge Point,Bengaluru,Karnataka,Highway,CHG00256,DC Ultra Fast,,7.2,Bus,Ather 450X,2022-12-21 11:17:26,21/12/2022 11:37,20.0,18.2,0.0,Completed,,,174.72,9.6,,,yes,Weekend,December,2022,,37.2
SESS001490,STN0028,Bhopal Power Station,Bhopal,Madhya Pradesh,,CHG00085,DC Fast,CHAdeMO,60.0,SUV,,2021-05-14 20:33:47,14-05-2021 21:38:47,65.0,11.97,,Cancelled,105.0,,142.92,11.94,upi,Fleet,no,Weekday,May,2021,Foggy,
SESS001510,STN0068,KOLKATA CHARGE POINT,Kolkata,  West Bengal ,Mall,CHG00565,DC Ultra Fast,GB/T,,,Hyundai Kona,01-02-2024 19:20:56,01-02-2024 20:29:56,69.0,16.75,36.0,COMPLETED,-5.0,,325.96,19.46,Cash,,Yes,Weekend,February,2024,Foggy,31.6
SESS000160,STN0117,Bhopal Power Station,BHOPAL,Madhya Pradesh,Residential,CHG00126,DC Ultra Fast,GB/T,60.0,Bus,,07/05/2023 05:42,07-05-2023 05:43:07,1.0,27.32,,COMPLETED,105.0,,241.78,8.85,,Commercial,,Weekday,May,2023,Rainy,25.2
SESS000773,STN0225,Mumbai EV Hub,Mumbai,Maharashtra,highway,CHG00542,DC Fast,CHAdeMO,50.0,3-Wheeler,Ola S1 Pro,2022-11-06 06:35:07,2022-11-06 07:21:07,46.0,40.7,,completed,,150.0,888.89,21.84,,Commercial,yes,Weekday,November,2022,Rainy,30.5
SESS001787,STN0138,Surat Power Station,Surat,Gujarat,Office,CHG00747,,Type 2,50.0,2-Wheeler,Tata Nexon EV,2024-10-18 02:34:13,2024-10-18 02:26:13,-8.0,,16.0,completed,35.1,,187.61,14.6,Cash,,N,Weekday,October,2024,Rainy,33.6
SESS001506,STN0060,Indore Fast Charge Center,indore,Madhya Pradesh,,CHG00858,DC Ultra Fast,GB/T,150.0,2-Wheeler,Hyundai Kona,31/03/2025 23:37,01/04/2025 01:16,99.0,19.44,35.0,Cancelled,105.0,150.0,250.97,12.91,Cash,Fleet,yes,Weekday,March,2025,Foggy,16.9
SESS001868,STN0066,Kochi Power Station,Kochi,Kerala,Office,CHG00642,ac,,22.0,,TVS iQube,23-11-2022 18:36:53,,52.0,,,COMPLETED,39.2,34.2,286.89,13.13,Wallet,Fleet,Yes,Holiday,November,2022,,23.6
SESS001767,STN0206,Delhi Fast Charge Center,Delhi,Delhi,,CHG00773,,CHAdeMO,3.3,Bus,MG ZS EV,12-12-2021 08:14:54,12-12-2021 08:15:54,1.0,39.31,,Failed,105.0,68.6,494.52,12.58,App,Fleet,N,Weekday,December,2021,Foggy,29.8
SESS001080,STN0235,Surat EV Hub,Surat,Gujarat,Residential,CHG00512,DC fast,CHAdeMO,3.3,2-Wheeler,Tata Tiago EV,01/08/2024 18:05,2024-08-01 19:12:28,67.0,6.43,0.0,Failed,,90.2,116.45,18.11,Cash,Individual,,Weekend,August,2024,,
SESS000577,STN0218,Chennai Charge Point,Chennai,Tamil Nadu,Residential,CHG00187,DC fast,CCS,120.0,Bus,Tata Nexon EV,28/12/2022 11:46,2022-12-28 12:12:18,26.0,39.6,0.0,Failed,-5.0,150.0,800.71,20.22,Cash,Commercial,,Holiday,December,2022,Foggy,
SESS000562,STN0057,Mumbai Fast Charge Center,Mumbai,Maharashtra,Parking,CHG00858,DC fast,ccs2,50.0,,,02-08-2024 13:48:29,02-08-2024 15:02:29,,31.06,0.0,Cancelled,39.5,150.0,530.5,17.08,,,,Holiday,August,2024,Rainy,25.4
SESS000478,STN0013,Patna Power Station,Patna,Bihar,Mall,CHG00677,AC,CHAdeMO,50.0,3-Wheeler,BYD Atto 3,24/02/2025 11:02,24-02-2025 11:34:16,32.0,23.24,,completed,,63.3,235.19,10.12,upi,Fleet,no,Weekend,February,2025,Rainy,29.4
SESS001336,STN0247,Chennai Power Station,Chennai,Tamil Nadu,Highway,CHG00857,,GB/T,150.0,Bus,BYD Atto 3,30/03/2022 02:33,2022-03-30 02:57:22,24.0,10.26,2.0,Cancelled,,70.4,91.01,8.87,Card,,yes,Holiday,March,2022,Foggy,14.7
SESS000546,STN0016,Delhi EV Hub,Delhi,Delhi,Office,CHG00471,DC Ultra Fast,,30.0,2-Wheeler,,03/01/2025 01:25,03-01-2025 02:02:44,37.0,33.04,0.0,completed,-5.0,83.5,342.29,10.36,,Individual,no,Holiday,January,2025,Sunny,33.3
SESS000684,STN0086,Jaipur Charge Point,Jaipur,Rajasthan,Mall,CHG00540,,,,Car,Hyundai Kona,04/11/2024 01:35,04-11-2024 01:59:52,24.0,22.91,0.0,completed,105.0,150.0,,18.59,Card,Individual,yes,Holiday,November,2024,Foggy,46.3
SESS001117,STN0049,MUMBAI EV HUB,Mumbai,Maharashtra,Mall,CHG00634,DC Fast,CHAdeMO,,2 Wheeler,BYD Atto 3,16/08/2022 18:42,16-08-2022 19:21:23,39.0,30.27,,COMPLETED,9.1,,307.54,10.16,upi,Individual,yes,Weekday,August,2022,Sunny,36.4
SESS001615,STN0042,Kolkata Power Station,Kolkata,West Bengal,Residential,CHG00085,,ccs2,150.0,2 Wheeler,Ola S1 Pro,2022-12-09 13:38:02,,18.0,10.03,,COMPLETED,20.6,150.0,112.64,11.23,,,yes,Holiday,December,2022,Rainy,
SESS001706,STN0236,Indore EV Hub,Indore,madhya pradesh,highway,CHG00351,AC,Type 2,60.0,2-Wheeler,Bajaj Chetak,15-11-2023 11:04:05,,50.0,52.9,2.0,COMPLETED,105.0,,630.04,11.91,upi,Fleet,no,Holiday,November,2023,Cloudy,48.5
SESS000096,STN0223,AHMEDABAD EV HUB,Ahmedabad,GUJARAT,Residential,CHG00368,AC,,50.0,3-Wheeler,Citroen eC3,22/08/2022 11:32,22/08/2022 12:00,28.0,10.32,22.0,completed,12.2,60.4,105.06,10.18,Wallet,Individual,yes,Weekday,August,2022,,19.5
SESS000803,STN0153,Jaipur Charge Point,Jaipur,Rajasthan,Parking,CHG00267,,ccs2,22.0,Bus,Mahindra XUV400,2025-06-15 21:12:25,15-06-2025 21:58:25,46.0,27.54,0.0,Failed,105.0,68.5,443.12,16.09,Wallet,Individual,Yes,Holiday,June,2025,Foggy,30.7
SESS001672,STN0063,Ahmedabad EV Hub,Ahmedabad,Gujarat,Residential,CHG00698,,ccs2,7.2,Bus,Hyundai Kona,17-03-2021 13:26:12,2021-03-17 14:30:12,64.0,0.1,,Failed,-5.0,,0.99,9.91,Cash,Commercial,no,Weekend,March,2021,Rainy,38.1
SESS001334,STN0094,jaipur Charge Point,jaipur,Rajasthan,Residential,CHG00761,DC fast,CCS,50.0,SUV,Hyundai Kona,18-12-2025 06:21:24,18-12-2025 06:22:24,1.0,32.89,3.0,Cancelled,,74.6,418.36,12.72,App,Fleet,No,Weekday,December,2025,Humid,20.5
SESS000580,STN0248,gurugram power station,Gurugram,Haryana,Office,CHG00485,AC,Type 2,50.0,,Ather 450X,2023-10-28 10:06:28,2023-10-28 11:00:28,54.0,-11.76,0.0,Cancelled,-5.0,,458.7,11.29,Wallet,,N,Holiday,October,2023,Cloudy,30.3
SESS001399,STN0084,KOLKATA CHARGE POINT,Kolkata,West Bengal,Parking,CHG00394,DC Fast,GB/T,120.0,Bus,Ather 450X,14/11/2025 06:59,14-11-2025 07:13:01,14.0,10.92,13.0,Cancelled,6.0,70.4,201.91,18.49,Wallet,Fleet,N,Weekend,November,2025,Humid,19.2
SESS000117,STN0014,Mumbai Fast Charge Center,Mumbai,Maharashtra,Hotel,CHG00693,ac,CCS,50.0,3-Wheeler,BYD Atto 3,05/01/2025 16:11,2025-01-05 16:20:43,,2.14,,COMPLETED,35.6,150.0,18.9,8.83,Wallet,Individual,,Weekend,January,2025,Sunny,30.3
SESS000260,STN0233,Surat Power Station,Surat,Gujarat,Highway,CHG00007,ac,,30.0,Car,Ola S1 Pro,10/08/2023 13:51,2023-08-10 15:00:23,69.0,34.46,,COMPLETED,,64.7,376.99,10.94,Card,Commercial,Yes,Weekend,August,2023,,42.2
SESS001935,STN0171,chennai charge point,Chennai,Tamil Nadu,Parking,CHG00349,ac,GB/T,22.0,Bus,Hyundai Kona,2021-05-19 22:41:50,19-05-2021 23:43:50,62.0,8.62,0.0,Completed,-5.0,,95.08,11.03,Cash,Fleet,N,Holiday,May,2021,Cloudy,29.1
SESS001920,STN0237,Kolkata Power Station,kolkata,West Bengal,,CHG00020,DC Ultra Fast,GB/T,,,Tata Nexon EV,2024-10-30 23:23:37,31-10-2024 00:26:37,63.0,,,completed,11.3,150.0,208.25,12.53,App,Fleet,No,Holiday,October,2024,Foggy,43.8
SESS001704,STN0150,Mumbai Fast Charge Center,Mumbai,Maharashtra,highway,CHG00227,DC Fast,Type 2,,Car,Bajaj Chetak,21/11/2024 03:19,21-11-2024 04:39:08,80.0,21.77,0.0,completed,15.2,,331.34,15.22,Wallet,Individual,Y,Weekend,November,2024,Sunny,35.6
SESS000009,STN0240,Ahmedabad Power Station,Ahmedabad,GUJARAT,Highway,CHG00020,DC fast,Type 2,7.2,2-Wheeler,TVS iQube,08-12-2025 01:20:44,08-12-2025 01:54:44,34.0,16.58,,Failed,-5.0,150.0,351.16,,App,Individual,No,Weekend,December,2025,Cloudy,21.8
SESS000219,STN0203,Gurugram EV Hub,Gurugram,HARYANA,highway,CHG00885,,CCS,30.0,3-Wheeler,Hyundai Kona,09/06/2025 10:02,09/06/2025 10:57,55.0,11.19,3.0,Failed,30.9,80.9,184.08,16.45,App,Commercial,N,Weekend,June,2025,Cloudy,26.9
SESS000367,STN0174,Hyderabad Power Station,Hyderabad,Telangana,Parking,CHG00865,DC fast,GB/T,7.2,2 Wheeler,,24/05/2025 12:04,24-05-2025 12:39:00,35.0,28.1,0.0,COMPLETED,13.3,150.0,232.95,8.29,Cash,Commercial,yes,Holiday,May,2025,,31.6
SESS000196,STN0154,Surat Power Station,Surat,Gujarat,Parking,CHG00181,DC Fast,CHAdeMO,,Car,,19/11/2021 05:40,19-11-2021 07:16:33,96.0,18.82,,completed,25.6,84.8,253.69,13.48,upi,Commercial,,Holiday,November,2021,Sunny,31.1
SESS001887,STN0163,Bhopal Power Station,Bhopal,Madhya Pradesh,Parking,CHG00451,DC fast,,,SUV,Kia EV6,17-11-2023 11:33:41,17/11/2023 11:34,1.0,12.74,0.0,completed,8.7,,234.93,18.44,,,Y,Holiday,November,2023,,28.3
SESS001040,STN0041,Jaipur Fast Charge Center,Jaipur,Rajasthan,Parking,CHG00259,DC Fast,ccs2,50.0,,,25/10/2022 01:44,25-10-2022 02:46:41,62.0,17.38,0.0,Cancelled,105.0,150.0,368.28,21.19,Card,,Y,Weekday,October,2022,Cloudy,35.2
SESS001751,STN0175,Indore Power Station,Indore,Madhya Pradesh,,CHG00543,,CHAdeMO,3.3,2-Wheeler,Tata Tiago EV,20/05/2021 17:09,20/05/2021 17:26,17.0,43.67,4.0,COMPLETED,105.0,150.0,776.45,17.78,Wallet,,Y,Weekday,May,2021,Sunny,35.5
SESS001010,STN0050,Kolkata Charge Point,Kolkata,West Bengal,highway,CHG00809,,,,Bus,Tata Tiago EV,17-01-2025 11:34:59,17/01/2025 12:02,28.0,-12.37,,Completed,105.0,,107.42,14.99,,Fleet,no,Weekend,January,2025,Rainy,23.6
SESS000966,STN0109,Lucknow Fast Charge Center,Lucknow,Uttar Pradesh,,CHG00206,ac,,120.0,SUV,Ather 450X,14-05-2021 04:34:46,14/05/2021 05:35,61.0,25.33,9.0,Failed,105.0,100.0,238.86,9.43,Card,Commercial,,Weekday,May,2021,Cloudy,41.5
SESS000863,STN0097,Chennai Fast Charge Center,Chennai,Tamil Nadu,highway,CHG00688,DC Fast,ccs2,,2-Wheeler,Kia EV6,14-03-2024 17:55:12,14/03/2024 18:58,63.0,-13.99,,COMPLETED,39.6,150.0,53.33,17.5,Card,Commercial,Y,Weekday,March,2024,Foggy,29.1
SESS000448,STN0171,Surat Power Station,Surat,Gujarat,highway,CHG00158,DC Ultra Fast,GB/T,150.0,,Ather 450X,13-05-2024 13:00:29,2024-05-13 14:05:29,65.0,43.53,6.0,Failed,-5.0,-11.0,693.87,15.94,UPI,Individual,Y,Weekend,May,2024,,27.7
SESS001311,STN0032,Chennai Power Station,Chennai,Tamil Nadu,Hotel,CHG00819,DC Fast,CCS,150.0,Bus,Citroen eC3,2021-09-17 16:01:20,2021-09-17 16:35:20,34.0,17.37,,Cancelled,105.0,150.0,302.59,17.42,upi,,N,Holiday,September,2021,Sunny,
SESS001009,STN0191,Gurugram EV Hub,Gurugram,Haryana,Highway,CHG00166,DC Fast,CHAdeMO,120.0,2 Wheeler,,04-01-2023 09:17:03,04/01/2023 10:07,50.0,12.07,,Failed,34.0,150.0,224.86,18.63,App,,Y,Weekday,January,2023,Foggy,22.2
SESS000391,STN0245,Chandigarh Fast Charge Center,Chandigarh,Punjab,Mall,CHG00836,,CCS,50.0,Bus,Bajaj Chetak,18-12-2024 17:02:09,18-12-2024 17:37:09,35.0,17.74,8.0,completed,105.0,,263.62,14.86,upi,Commercial,yes,Holiday,December,2024,Sunny,22.2
SESS000285,STN0137,Chandigarh EV Hub,Chandigarh,Punjab,Mall,CHG00308,,Type 2,7.2,2-Wheeler,Ola S1 Pro,31/07/2021 01:55,,30.0,0.1,2.0,Failed,-5.0,93.6,1.97,19.68,App,Commercial,Yes,Weekend,July,2021,Sunny,21.5
SESS001551,STN0212,Surat Power Station,Surat,Gujarat,Office,CHG00605,DC Fast,ccs2,50.0,,TVS iQube,07/02/2021 01:56,07/02/2021 02:47,51.0,7.6,,completed,-5.0,,149.57,19.68,upi,Commercial,Yes,Weekday,February,2021,Foggy,51.3
SESS000197,STN0006,gurugram Power Station,gurugram,Haryana,Parking,CHG00367,DC fast,Type 2,3.3,,Kia EV6,26/03/2022 06:30,26/03/2022 07:19,49.0,30.93,0.0,Completed,105.0,101.0,536.94,17.36,UPI,Fleet,no,Holiday,March,2022,Cloudy,
SESS000754,STN0048,Hyderabad EV Hub,Hyderabad,Telangana,Highway,CHG00078,DC Fast,CCS,50.0,3-Wheeler,Citroen eC3,05/03/2025 00:35,05/03/2025 01:14,39.0,28.65,,Completed,105.0,150.0,333.77,11.65,Cash,Individual,Yes,Weekend,March,2025,,
SESS001321,STN0133,Indore EV Hub,INDORE,Madhya Pradesh,Mall,CHG00558,DC Fast,GB/T,150.0,Bus,Citroen eC3,05/05/2023 23:06,2023-05-05 23:41:40,35.0,14.64,0.0,Cancelled,,,231.17,15.79,UPI,Fleet,No,Weekend,May,2023,Humid,28.8
SESS001374,STN0120,Kochi EV Hub,Kochi,Kerala,highway,CHG00816,DC Ultra Fast,CCS,30.0,2-Wheeler,Bajaj Chetak,31/08/2021 20:20,2021-08-31 21:24:48,64.0,8.08,,Completed,,150.0,,13.68,Cash,Individual,Yes,Weekday,August,2021,Cloudy,41.4
